Title,Description
text_files/Lecture01/4.txt,"we end up place you went when you actually would do centres and will see how may be the blockin might be a solution a turn problem here is land records so many of your worth this movie a colic a costly rites so so you buy a piece of land and somebody claimed that he owns the land and show you some paper work and you paid him or heard the money and landago echec and lenity of his ears the land belongs to the owner so you trusted that any went ahead and paid and then this person disappears then it hurt were an comes and says that this land actually is a mine and i sasellano stating it so at this point you go back to the registry and reduce it always made a mistake actually as some data was missing and now we know that this version is right now you're to have basically have no land even though you paid somebody who is now missing so as somebody might have changed the land record twice once he in the name of that other guy and then a name of this guy and all their logs for this change of this data i have also gone missing because we are trusting the language or to ride to maintain being dignity of the land record and also if any access is made for changing any of the land records may be the logs as to be protected also but the logs were not protect properly because it's an insider who has there managed to delate relevant entreating the logs or it troth excess the log also there has been a question about your unharnesses so remembered that there was a case where a people who did their using other attention the de their caviar getting sincere from her tell the artels bank also made an air same heavily to clear the account in your name and then all the honor were cooking a subsidy was being now deposited to that bank account but this is actually shed is washed down letter on this process but we need to know who is accessit or a date to the earther database for doing etais then you will hear you idea i decided that through their website you can go there and see who access your other lother information i would equation your listing but it didn't throw that demographic look up properly but it should be hekalu but this loves are now maintained by adiante to if you trust your idea then he will say okay be that though leptines when somebody did i kawamabad if you if you think that somebody is dingily and somebody inside the you idea might have deleted the lots there is no way to prove at disprove that so there is a trust problem that can build up so therefore i know in this case also the temper roof property of the logs should be somehow and wincing to the customers or to the users so that they can trust that what he weltering as long of their equity is indeed the only times when there hekaston so that tenawa spoken about four problems one is your banking fanarin lads and there tempering possibility secondly talked about supplying data and suppliance and there temper proof property thirteen with talabor land registry and meat for an tinterton that data and maintaining keeping the integrity of the logs of excessive and modifying the data for tingeing above the ecaillere idea and in all these cases in the current tradition of system we have to trust it hurtado we have to trust me the uterine whose maintaining the data to actually maintain the integrity of the state and that may or may not be very prudent to trust for nantilly the great submission and manent system in a unit in a university or in the institute we professors sobered on line and it was to a ladevese and that database is now you know maintained and then the students in the logging to see their great serina print out there retired they actually access the italics not between the time professor so with the day
"
text_files/Lecture01/5.txt,"and when the student seized the data we do in that time if somebody inside her actually changes a great then there is no way for the professor to know because prefer my dear four hundred students in the class and unless there is an investigation when he might have written records of the thing of the data but if nobody has complained and the very offer distantly now unless the great change has been very drastic like somebody supposed to get near and gotten as but an otherwise they will be there be no way to know that the data integrity has been violated and the person who did this inside might also remove the log of access in that they do bessand that could be a problem and therefore there is not enough transparency in which the detailment and without in a leaking out the private information like the great of students but that should be transference of how the the tasman tent and and some kind of proof that does him digit of the data has not been tampered with and then only this there be full trust from the students or from the professors that this system is tempered proof and there is no way to for somebody to come and change the water from from inside or by truth some sybaritic or something like that so these are the things where a block in might come handy as i acknowledge to solve this question that i have raised so far so people might expect that oh so this is a course on block came so sir it might be about with coin and teramore learn how to actually transact and all that stuff but that's not the case and here is why i would and are you then why i don't want a course on with kind or terence however if you're interested in the full dynamics of bit coinin and how it were an how you actually make her transactions and how you can make him know my copies and all that would be quite then you can actually go to corcyra and there is a very nice course by professor a no i win a nathian who actually are from princeton and whose course is about with kindly right but her course his not on with quin and the reason is that wit quin is something that has also created a lot of concern about repugnancy so one of the very early story after the bit cindamine existence was the history of the sipra sirdars in under known market and underground in the sense that it was being carried out in the dark wet so dark web is basically is the part of the web were a people don't have direct access likely got and wayside of a new organization or an institute or or abuses this are but places which are accessible through the web but they're not excisable directly by common people you have to noisettes of the ante location and probably very strong of indication and many times you cannot even go to them without using some anonyma and only mutabor like a tor toreros and there they be under a people from the underground operation of drug and other things extortions and all the stuff they aculeata in with coin and tito was dismantled by it beyond it to tallantire or so but there is still a lot of business i know that where that happens using be in because with canes almost anonymous there is no way if you ask me to send money to a particular bit canarese other is no way to know whose address it is even far from the law enforcement agencies and therefore it's very difficult to trace and this is the same thing that is happening to day when there is a ransom were attack and andover at a curse it and tripped her inter dis by earning a man were at two your efficient linger some day and then they actually demand money to unintroduced device by an they won't have you to pay a bit coin or its area because of the anonymity that they can hide be head so that one of the problem of it mine as illegal activities and all ear and some were disease of the problems but there are other problems right to one of the thing you would know that with gentrice go up and down sometimes they want to close to twenty thousand dollars a bit can and now i think it is about well
"
text_files/Lecture01/6.txt,"sometimes it was fight alan sometimes it came down to eight thousand so so if you think that investing in which kind is a good idea that is not something that i would advocate if you want to invest and quickly make money in in a couple of days and i have lots of money may be you can invest in with coin but otherwise it esalan time ah a set i don't think the betkin is if it can isolate two risky unless you have that kind of risk appetite you probably don't want that do the thing is that the way with quen works so we talked about the consciences mechanism race so we have an will discuss this letter in the class how the consensus works are many ways to a river constances supineness is when all the parties agree that this transaction indeed took place and then only goes to the leger redforth's consensus process in which pine because of its unanimity and the fact that it is anybody can join the bit quieter ah so therefore we cannot tell other people are honest so therefore be constants makani has to be very very pretorian challenging and to solve those cetara hic poles and will talk talk about that letter in the course ah it recourse he means amount of computer sona power and when you do a that can of computation for arriving concerted on senses any actually have to rivet malecontents as over her a short period of time and therefore the amount of energy that you require to do that kind of competition is enormous and that with very harmful for them ferment and will see that her i fell to at the statistics that we quite mining to day actually process of riving at a constant actually also bitten mining the reason why this calming is because any time a constant is arrived there would be only one winner whose selected the tail we actually met parmenio the date store or in the block came and digited said the beginning with kind was giving fifty bet cineas we were different election becomes tarmanant then they have they to twenty five with kansas moment it is true point five with coins that you can get but this is how it cataracted therefore this consensus process in with coin it is calls also called with kind mining and this mining process is so so expensive in terms of competition in therefore in terms of artesian that it is consuming more electricity than a one fifty nine countries including our land and most contriving a recusant thing how wistfully it is to actually a mind with pins sir an any other treachery that is also based on participation of public anonymously would have to have a similar kind of consensus process and therefore they will also be wasting a lot of power and that is a big concern for from the environment point of view also it becomes very expensive to buy equipment which are capable of doing such computation and therefore it gets more tinted toward people who have depots at you and i with our regular leftover or other machines we cannot in all have the ability to win this process of consensus we cannot make with points were the teraph have invested millions of dollars in buying goodman and an unpaying liquidity will an air conditioning bill for their he which competed forms and therefore they are abode the so this makes this entire bit gwine ecosystem very very tilted towards those people and be other things that most of this with quin mining companies now actelly there companies which actually can only afford such large skill with quinine and this many of the companies are in china now what happens is that it is it is probable that if one person or one pair in the bit in platform has more than fifty one per cent of the computational power then he can actually completely change the data in the big kind network so already there in a block came the data that we foster after a consensus is then put proof right nobody can come and change the data the reason why they cannot do that because to their amount of competition they have to do in order to temper it is too much because they have
"
text_files/Lecture01/7.txt,"then under the competition that was done to stood that data and any other competition that was done to store date subsequent to that so this is a total amount of work competition work that combines to do to tamper with but if i have majority of the competing power in the entire consiste then i can actually completely change the entire jane jane of date on all that the day i want to change and all subsequent later now think about this life one country were his most of these are majority of this companies who are doing betkin mining if they want to get together and then they are to all competition power becomes above fifty one per cent then with quin will have no integrity of its sensuous and therefore the interist wi fate also because of this environmental concerns and politely of the tripolitan so on we may be that the country in which all this companies are there and then doing power they are polluting the warment country might decide that they wearily activities of this companies and therefore there were another kind of problem and when this kind of news is come you will see the wit contrives fall the reason is even though it may be a speculative news but because because we are not dependent on all this difference extraneous things which are not imagined by the originator of the witan and gentry of the bit converse an anonymous person who used the name sauceboat and into tousan nine he wrote the first nukerton of the bit quin and he launched it and he also wrote a white paper and his idea was to get rid of the tyranny large banks right out into the the mate there was a international financial well down and it turned out that the banks did a lot of things which are not properly cured you know correcting to do and in fact from the writing and from the ordinances that was in the first lock of the big pine locked came it seems like he was actually trying to emancipate people from there as from the hold of the banks and then they were one to interworld everybody to become part of a carentem which is not dependent on a central banks or on the banks to actually decide the you know the value of the pro money but unfortunately a way were out and away way and full that is that i only i'll hand full of temples and now doing most of the big kind mining and then the all the transactions that happening her also were by only a you know will want to percent of the people who are involving the bit conquest and the same thing is happening in atrium that ninety per cent of the transactions are done by maybe hundred players when there are about six million lairs in the koester so you can see that there is a huge amount of inequality that is building up in that to her ancester when the only handful of players who are doing all their hivites all the transactions storing all the all the rarities and the rest of the other people are doing the little and therefore be an interim of the totonac motor whoever it is is not being translated to reality so that's another problem and as you know that in india there be i has a putter bandana bannon with coin as a transaction a medium and a orangine of crioceris and there is a good reason for that and will not get into that but that is how it is so ah then versate problem that this problem has been happening because of various resents that subcommittee subit coin if you are wont to directly plain to the bit canister do mining do transactions you have you have to be competition ally save right you have to know how to create a private key how to create a public how to tell other people that this is my public y which which basically get shot in to her your villettes and then you have to store their private every very securely in order to so that nobody knows your private because one you know one the know your private key the money is no longer yours because they can use your private kato spend the money or transfer the money to another account
"
text_files/Lecture01/8.txt,"so so this photography republic crieth key is very important for operating in the e in the big can or iterum become now a common people business men they might not be competition ally sarissae have another way of investing in the with ginori erie or any kind of a totality is by going to an exchange to the currency exchange and say that i am giving this kind of money and give me this work of cookery the wart is company will do is give you some kind of a paper or something of a link that says that you now want so many begins because you gave me this amount of real money and then all the private canary thing will be stored at the exchange so there there is the two kinds of wallet like her heart well it and called well it and most of these keys that a not very frequently used or are put into the cold wallet and a and a and a hat well it at the ones that are being used very commonly now this happened in one of the exchange mon go where ah there is sartinly the exchange her owners they said that he varies many millions of what of cookery has been conferred to somebody else's account and as i said that once it is answer to an account there can number is actually a public in a inishmaan therefore no no wit to know wit behind it to the police or anybody cannot really find the person whose wallet has got that money so so therefore be one said that you know the art private casserole and therefore it happened people suspected that the stilling her person is the one of the extenders of only and since the actual people who purchased begins from this exchange did not keep their own keys the keys were in the in the cold wall it of this or calderwell of this exchange so therefore they have no records than they be could not get the money and this was a huge loss for a lot of people more riant there was another case so this is the quadragante such exchange and in that exchange what happened is that the person who owned the exchange also had been in his cold wallet a lot of keys one forty five million dollar war of cocaine skies he had and then he died and with him the password or or poled for accosting that wallet in a went away and nobody there was no back up nobody knew that cord and therefore one forty five million dollars what of priority was lost and the losers were people who actually bought them and now his recently the newsies that there exhuming his body to figure out if he actually made a disappearing act but he likable to the water check with her this person who is buried as him is really him said this is wise come to that so so this is the verse about reptiles that he fell not take ivery or not doing it yourself you ulpian this recedes and all this happening can happen to you and you may lose a lot of money that the thing that you had to happen is that there bugs in the cord of the lochan ecosystem or in case of a tearin the barwin the smart contracts so smart contracts are programs that work on your behalf from your address from your account and do transactions in other things and so in this case there was a bug reentrance bud and therefore attackers could actually make transfer from all of this smart contracts or for from the as peoples are count thirty million ballarat of ether to their accounts fortunately some of the good hackers there realize this is happening so they actually also use the same but to actually capua rest of the money of the rest of the count to a dreadless and later on the way did back to the rightful ones with the deputy million dollar were of a parian where i heard that was lost was lost to the hackers so these are the kind of things that are concerning about prepotency so in summer i say that ah let's admit that with quin first brought to us we technology of block james so it was a very good thing that happened we sufficiently
"
text_files/Lecture01/9.txt,"what do actually he understood be how to create any consisted in which there is replication distribute rety consensus making him all this technology and albert of that already existed in the distributed system lacerated he actually brought them together and also brought together there are some some already existing concepts of the ital cash and the idea of what he called no double spinning and all that think together he brought them together and treated with me so we are kind of like happy to have the technology with us but with quite a search or or if you consider it a reminder reprobates we have seen in the last ten years or so there is too much interest by investors to part there as its there and if that happens then the old idea of a currency what is a currency carency something to which you exchange value right now if you'll just part it somewhere then it's not it's not being used as a currency ben being for use these as storage media of value answered that his one problem so it's not been used so much as media of the exchange the private gay telling and private case at extends is putting people to enormous risk of losing large amount some money there are vulnerable in the cording of the smart contracts and other parts of the cord which was his risk of losing money they also market will it ility bason various news as i was mentioning and therefore there is a lot of possibilities of losing money there is a lot er energy estate we talked about that the climate impact and that too much concentration in one country which is also a problem and then there is regulates because relates of different countries are framing their rules for allowing our defiling tokay or regulating them and also criminal activities used with coins all this together may basically make us not to focus on with coin or pipe to cerini the course even even then will talk quite a bit about the bit quin and it rembas of learning from them the technological underpinning which is very useful and very word be to understand will talk about it in how it works at the consensus works there and and also will talk about iteriad smart contracts and all that but will not focus on the supplication of boccaneras application of locino non co to carency wage in the course so then coming back to baccano let's say gotten technology is a detail in ovation that as a potential to significantly impact trusted computing activities and therefore sibert concerns as a hold subtracted computing is of ease is a concert that when you do computing and effulgent on the results of the computing and vicompte well not only minuter trenching also mean the interrogatory by exchange of information over the net work the storage the dietaries all these things are weird clubbing together as computing but when you do computing and your system depends a legion ance system or or your identity sister marier your great management sister or your property registration system the depending on her horse computing ecosystem so but then you for depending on the computer ecosystem there are many different possibilities by which the tar in all in that ecosystem can be imparted and er and tempered with and a bed by little transliterating to the network bed while this in storage but wiltering computed so therefore we have to worry about trust it computing way you can trust be computing environment to produce result he the integrity of the result and there give me transparency of how it is a professing the data how it is storing the detain how it is protecting the data against various kind of attacks and that is what blockin can give you and as attractive properties of lock in for this purpose is that it gives you a temper proof log of data with authentication which means that the data also resigned by wavered that tater and then it it is immutable or almost immutable so which mass that once written it is cartographical very competition ly hurried to remove that long
"
text_files/Lecture01-Introduction/0.txt,"newborn ing of body and a welcome to the score on by energy i already give and tirectly we do about what the course of cover but to day we will so will he start explore this wonderful world for when will we talk about energy different kind of parts come in each on offices mind we think about ill with ink about in a tricity wetting about politicians we think about the filling the else like petrol or gasolene or thesigers or when it would aketchin within about the salines cooking at and all these things they all are forms of anity as a matter of fact if we think over it our hold civilization our whole growth is a direct function of arena de conception as a matricidal said the development of a country how developed it is is decided or the currency which is used for that is how much parapet and a decoration is there more they love societies of the world consumed way more energy as compared to the societies which are not that were level and that has a direct line to the economy of the world and those which are now they were at economies they consume with more energy goes which are developing economies in the consumed less erect learned then that revelation amy and those which are under the lectionem had the scarcity of nice so our life our de to day living our national status and our globe standard and our globules status with respect other countries is the direct function of entity so in this school which is about binary first of all we will talk about the global inter de landscape so and then in that global energy landscape where by energy ten and what is this by nelly albericus as i'll go through the frank ind of monograms or the friend wog different lectures all over then the reponsibility that one we get confused because there are several aspects of it and to give a holati vil is kind o with challenging so in this course my aim will be to give my young readers a very hoistin over all you and from that over all picture would soas pact or by energy in their life they wanted to pursue or even just wanted to get more and more knowledge into it they will have sufficient background so they they can proceed in that direction so it will be kinder of are mapping the whole spectrum of mine with respect to the global energy landscapes you nawa you can say so let us start it said so the sash potiori ease and if you see the courtier it has two parts and one part is this part which is the big and the second part is this parties the energy so our initial park will be on understanding how energy revolt around our life who can so that who idea will be once you kind of get an idea about the hospice on biniou can follow the five the whole subject so keeping that in mind that have divided the course into five different segments first segment will be talking about segmentation what you'll see is about introduction to binary so he manton to buy energy which is to day is the foster of that will be covering
"
text_files/Lecture01-Introduction/1.txt,"five lectures on it an introduction and in those five lectures will talk about the whole energy and escape and how in our deadlights in agitatin cant to followed by that will mean to the morgue to module two we will have basic by masting which is essentially how in nature by mass using traduced which you lincote the basic possesses a foretaste and other lollies entices by which by mass is produced and the part two will give you an overweighted by masses are being transformed into different form of usable by us as a sore of energy having said this we will move on to the third part of the course with will be spending three weeks or it on about different kind of vields which are being generated from this different sources of mimas canso we talked about the boma now the course will o industree different fragments which are same which is part three which is by a fear one lenwilla to four which will be will fell to and by a full three so do not get consideration to give one to three is this to classify them in different categories and kind of you now give you over all picture of the different sources from with this different kind of by a fields are being developed followed by this after the fifth section will more to isis and the seventh section which will essentially will be another route were we will talk about the new or earn new technologies like by our generation one face one and facts in this section this is a section where will win westgate all the different kind of newer norandino logies who had a different kind of bias or by materials arming converted into different kinds of charges storage devices were the crop residues could be trusted on into a super capacitors or bad trees to start store church or different kind of various which may find affections in solar selves different kind of a die which may be used for a harvesting soling and the very remote places so such technologies which are evolving technologies currently and which i believe that will help you to broaden your horizon about the whole area or binary will be covered in those sections which is numbered as sixteenth the law section which is the baronage and use distribution and economics okay the is the last section which is who are the anser and distribution and of course it will relent by economics of using by energy so filo at the course where he carefully you realize we are distributed the course in eight weeks so so this is weak one but we be dealing with this will be weak to filatures five lectures each and within the biffin week three year week for yer week five and then we have the bipartition which shall do week six week seven and then we concluding on weak so what is important here is as i have this mariner rain the this is how we are going to follow to the very easy for you to not if you messuage or something you exactly know 
"
text_files/Lecture01-Introduction/2.txt,"though dead and write a picter and what i will to further his ones will go to every week i will give you a kind of an outline how say to day's lecture is related to to morrows and likewise and so forth so you'll have a mind map of all the fortalice sailly in your brain that what is the sequence how i am trying to narrate the story of a very broad arisen colliery boney okay if i look around you you will see but how energy is invading your like we talk about say here sonnerat supply cleaner if aniela it in any room or ines you need here duty puns or have a thirty so something to make the room clinical its operation he er er in a very clean room for any kind of man factory we talk about water which is another resource okay for let's kind of animate some of these things which you'll kind of give you an idea how in ardesley ruling our life okay so seferal with talbot take all wood three collars which a kind of give you an idea so several we talk about say er this are the basic recemment basically of our life when we talk about sea water then of course food then comes our shelter and then comes our clothing that in oreto have these things so we need we lowestoft aid we wanted drinking water then will okori abundant food supply then we need you gofile shelters as you must be a red off nemetes promised that by twenty twenty he shone of us will have their own home or housing then we need utterable clothing for all these things you realize if you see the other side the old demand certain things in common a one of them for that when it cling pollution feared that in the course energy in order to clean the yet pollution free her then water you need the purification that request a lot of energy in footsole big water cleaning plants all were the world in the cities in other places if you kind of inasa we replace where all the water is being collected and goes through a set of filtration assemblies which conceals a lot lotulf energy to her mincing for a period of time and that consume a lot of electricity then comes to the food if he talk with the food production in terms of the agriculture without lived more in our next late on listing so those of you who are from ballaban on those of your note you all our air about that harmony is being used for all that because purposes o this ere price to know that the amount of energy which is consumed for a money of production is the nominal and all take this as the case steady on next light so before that let's finish this chart out here then we talk about the shelter so we talk about the coffinlid seers so then for that we need the construction materials who has to be developed and in terms of the clothing you can we have the five production and the fibers as could be natural as a assented and if it is natural fiber than we are talking about a farmer by mass were of later on that and if it is interdicted we are transforming some certain things and this all demand a huge and aloof in argento so shiling word is an ice
"
text_files/Lecture01-Introduction/3.txt,"so he may appitite that for the bears requirements of our whole living we are completely dependent on different kind of initiates and most of our energies are being provided by either by the fossil felt or partly by solar very little low and these faceties are used to produce electricity which round our whole life were it the aconitine room whether in a very cold place you have to run a hatter or your other options that you borodin's nothing but how i must so all our life is nothing but i neeanee now from here i will take a very simple examples to kingie you an idea in our next light okay i told you that i will talk about levatrice for kiss so listen wanted the next light where we will talk about so for the ammonia some ones so this is the molecule of ammonia and ateti the case of steatite are looking at sir ammunition produced by reacting hydrogen last nitrogen ecrit is abundant or by a process could habit process have roses and his habit of isis developed more than a century ago in nineteen o five now if you see this reaction this reaction seems very simple i mean there is only anything which he cannot be achieved in it i can but here is the catch for this reaction this reaction as the import of significant amount of hydrogen and from where you obtained this hydrogen so this hydrogen which is is provided by the natural gas which is within reforming mallet process could steam reforming steemulating you can go and shake into all the habits process and all these things ferlie so this steam processing so as i attract the largest in agriculture the largest consumer of fossils well in modern agriculture ammonaria for for list of course by the haverer and this is of course we know that the how is insulted farrington cyanite and the specific forceful import to for lizette is finally the natural gas and this natural gas is the one which helps in the production for of the hydrogen and from here on the sisters these are put in a compressed in the compressor from the confused this is more to her a monyement mony as intercessor this is a second source of energy expenditure a money a sense withal has to be heated at five hundred devient gate with a catalyst like iron aluminized bottisham oxide likewise these are the different catalyst which are used from here the money has to be removed you kind of kind of fear where all energy is being used and then there is a cooling the sill which is involved here and this cooling chamber this is recirculated like this through this calculation pump now what i will do i will highlight all those places where an iris being consumed in order to render eive clashing from time forming and this is the third one so even in its most simplistic form if you look at the whole process you will see there are at least she die
"
text_files/Lecture01-Introduction/4.txt,"places wading up the cove significant amount of energy in order to produce the most another very geolier for production of food or the cussion comes otterway if for one a monaro duction which is a case study we have filled that much fell on that must cure energetic expended so you need it that much amount of supply of natural gas or some other form which will produce that amount of steady forming hydrogen steamy form hydrogen hooky life i look at it for any calming the world wherever it is you can classify while studying us let's say for example that tithe as a city of india if this is ours this water present india and now we infertile all of your were off we are oil imported a and i ordered him put all we have to use lot of our foreign exchange foreign extracting a can now senator this is what i was telling you the beginning we are basically will derive energy making use oil dependency and if we are on all depending economy it means either we should have sufficient all for us or we moil from other places where oil is produced in ever in like middle east like in latin america now address so what is the challenge so challenge is here good so coming back to the slide could we become from all depend income to be a wild independent economy and how we can become oil independent economy and where lies our real hope so in today's lecture i will close in here with this gestion the how india from an oil depending economy can become an oil independent conomy now having said this let summarize what he talked to day first he talk about that this course is eminha giving you a overall picture of by an argy with respect to the complete global landscape of energy sources of and oke and convention of energy than with this cast how ah how a country is in position or it's the platoon with respect to their energy convention if you are high in educative you fall under the lock countries if you are a murdered and education than i follering country and if you are a lunatico homer then you fall below almost i can call it a something like a poverty line or energy line he can draw a maginary below that in eddying of convention then you are really under developed who keep then we talked about how we have distributed the course in a way so that this course will give you an overall picture so that at any point of your life you want to explore anything you exactly know what is the map of all that of omens which i happen and which are about to open and next fifty years or so and then we talked about how we knew they to day life whether it's a clean air there a water where the sir shelter where the food or with a clothing how in a due directly involvin your day to the life and then we took a case of steady of ammonia a money aroun may have process and i we should you or rather we should with each other that for such a sum turmoil which is an each tree which is so very broadly used the 
"
text_files/Lecture01-Introduction/5.txt,"of an age with you thinkin o so that from there we talked about we are in argentine conomy and our our ram another the oil depending economy how we can become an oil from an old depending economy to an alinement conomy could we really put our trust on biology production the cause that is where lies loteform being a country which is in so very close to the topic than for tropic zone where there is abundant by mass duction all over the nation could really lenience in that area so this is the over patrum so apart from it what i will do all these lectures what you are saying what i am drying in front of you i will scan some part of my own now and i will yes put them as polidor is the pull you can also go through them a ireland of given over all idea and i will send you all the references which will also help you to refer to the right kind of books and most importantly it is very important that through this small lectures you try to follow the finer subject it is an important because that is the most important thing it is not i informative thing the most important should have a philosophical bent to realize that okay was really needed to be done to address one of the most challenging question cold one day we become a oil independently conomy and we should be so powerful enough that we should be able to now given a getters so with this ol confide my first lecture in the second lecture we will pick up the topic by looking at the globule energy landscape where we stand and where lies that vantage of being so uniquely position close to the creator and in a very subtropical zone where we really can have a normal by diversity to support the cause in which we are working towards carving tankettes
"
text_files/Lecture02-OilEconomyoftheWorld/0.txt,"one whose morning everybody so to do he had a starting the second glass so in the first class we talked about how energy has interplanet in our day to day life affairs we talked about some of the basic requirements were in egypt a critical role we talked about the case of study of a mony a production and and then we concluded the class with the the fact that india is a oil definite economy where it is a continuously importing oil in order to run most of it sir in the still functioning and all other automobile industry transportation industry and different kind of paction for to day what we will talk about in the lecture too he is a watery ally is this oil economy and what is the genesis when the full realized that he will have to think beyond the ill so if we look back if you really read through the history of an edition will realize fairly early in a round in ten fifties and nineteen fourteen and eighteen fifties it was realized in a right state that a will or any other possesses a matter of fact will not be there for ever a time will come when they will be sufficiently depleted from the floor of earth and we really need to think will in advance how will will get round the oil deficit situation what will be the technologies which you circumvent that situation so a mitigation afford has to be nitrated at least thirty forty fifty years ahead of time before the crisis really emerges out so just have a low in the lecture first of all mortal about that how these reports were coming and there are several contradictory pots over the period of time and to day we will kind of summarising the first part of the of the lecture that what we are those in islets which are kind of landmark porto day and where we really stand and were in a specific india stands the prospective based on those your reports and a current pot of indian and dissected occasioned start the lecito sizar lecceto which is first part wital about that ill economy of the world fatimas telling you that there will severer which are coming and the very first port with game was called who wert picture what is the hoard picture it who would be furious so they was a thanes genevan call hubert who proposed the nineteen fifth fifty six superseded and the year nineteen fifty six there is basically a paper representing in the meeting of the american petroleum institute when he was ariconium institute where he stated that all production in a united state will be between nineteen sixty five and nineteen seventy so this was war all production i so this was the very very first report and kind of a historical report which was given by hubert stating that possible the sister
"
text_files/Lecture02-OilEconomyoftheWorld/1.txt,"mangan will see that there will be shrinkage in the wild fears unless otherwise new ile de sources are found across the globe whether under the sea as you see there are a lot of under sea willing taking place all over the world or any other places in the world while they disaffect roland which is easily for low from the base of heart and which could be the re transported okay so this was the very very first early historical report but interestingly dog who would predicted that ruby around nineteen sixty five and nineteen seventy that really didn't happen all production did not speak but that does not mean that he would was wrong followed by this there were several back and forth report which came but in being two thousand five in two thousand seven united state department of agriculture came out with another report which is also called the harsh report and well narrated in the next light where we will talk about so the is between two thousand sixteen o flutelike is within follenvie and two thousand seven and the sources as department of energy and i also cared hoshaphat published during the time a cherish her apology to the harriot high lights on these falling points point one it says let erthe keep point first keep pointed word oil ticking is going to happen so this is true some day or other is going to happen is dosimeter off when it is going to happen the fagin could be galpin so the is important so this phenomena of oil making which is the maximum production good cause economically it is to have a direct impact on the economy of any country so because we are oil dependency next the third point which harsher highlighted is it is an unique challenge this situation prodesan unique challenge to mankind a challenge in modern times since in the strillone hasn't face the fourth interesting point in the set it a real problem is the liquid feel for transportation so where it is when to hit the most is the transportation factor the cause this is one setter which is the life line will be for all our economic development and that you can always see that if you walk through or move through the highways lawless that it is the trucks which are carrying all the good from one pastorate then what lead in order to meet again this problem mitigation afeared will run for decades before we reestablish a oil independent economy art i would say i conyers he was not for little lying on ill or may be a various small fragment there will be other sources which will be used to drive then a deferred to this report for the continues as the continent light so on second check so the six point of the report was both
"
